t	p
2256.91	3.7621e-09
2258.91	3.7509e-09
2260.94	3.7798e-09
2262.94	3.7703e-09
2264.95	3.748e-09
2266.97	3.7332e-09
2268.98	3.6488e-09
2270.98	3.7362e-09
2272.98	3.7269e-09
2275	3.7184e-09
2277.01	3.7012e-09
2279.01	3.7185e-09
2281.03	3.6568e-09
2283.05	3.6673e-09
2285.06	3.6809e-09
2287.06	3.6453e-09
2289.08	3.6595e-09
2291.09	3.605e-09
2293.09	3.5788e-09
2295.09	3.6669e-09
2297.09	3.5848e-09
2299.09	3.5783e-09
2301.09	3.5615e-09
2303.12	3.614e-09
2305.12	3.5982e-09
2307.14	3.5788e-09
2309.14	3.5277e-09
2311.17	3.5623e-09
2313.17	3.5395e-09
2315.17	3.5462e-09
2317.17	3.5404e-09
2319.17	3.5127e-09
2321.17	3.5375e-09
2323.17	3.4911e-09
2325.14	3.5308e-09
2327.17	3.5157e-09
2329.2	3.5097e-09
2331.2	3.4708e-09
2333.22	3.498e-09
2335.22	3.4951e-09
2337.25	3.4811e-09
2339.25	3.4487e-09
2341.25	3.4698e-09
2343.25	3.4671e-09
2345.25	3.4727e-09
2347.25	3.4302e-09
2349.26	3.4804e-09
2351.28	3.5096e-09
2353.28	3.4241e-09
2355.28	3.4174e-09
2357.3	3.4432e-09
2359.31	3.3913e-09
2361.33	3.4047e-09
2363.33	3.3899e-09
2365.31	3.3579e-09
2367.33	3.4071e-09
2369.33	3.3295e-09
2371.33	3.3934e-09
2373.33	3.3807e-09
2375.34	3.3302e-09
2377.36	3.3532e-09
2379.36	3.3441e-09
2381.36	3.3589e-09
2383.38	3.3015e-09
2385.39	3.3215e-09
2387.39	3.3247e-09
2389.42	3.3252e-09
2391.44	3.3066e-09
2393.44	3.3283e-09
2395.44	3.3003e-09
2397.44	3.3012e-09
2399.44	3.289e-09
2401.44	3.2595e-09
2403.44	3.2862e-09
2405.44	3.2502e-09
2407.44	3.2853e-09
2409.42	3.272e-09
2411.47	3.2059e-09
2413.47	3.2314e-09
2415.48	3.1795e-09
2417.51	3.2004e-09
2419.51	3.2527e-09
2421.53	3.2189e-09
2423.55	3.2213e-09
2425.56	3.2216e-09
2427.58	3.2009e-09
2429.59	3.2366e-09
2431.59	3.1783e-09
2433.59	3.1784e-09
2435.59	3.1783e-09
2437.59	3.1677e-09
2439.59	3.1589e-09
2441.59	3.1886e-09
2443.62	3.1412e-09
2445.62	3.1786e-09
2447.62	3.1787e-09
2449.62	3.1128e-09
2451.62	3.1246e-09
2453.62	3.1216e-09
2455.64	3.1217e-09
2457.66	3.0951e-09
2459.67	3.1011e-09
2461.7	3.0866e-09
2463.7	3.0988e-09
2465.7	3.0837e-09
2467.72	3.0671e-09
2469.73	3.0786e-09
2471.73	3.1048e-09
2473.73	3.045e-09
2475.75	3.0591e-09
2477.76	3.0409e-09
2479.78	3.0457e-09
2481.78	3.0562e-09
2483.78	3.0639e-09
2485.78	3.0567e-09
2487.78	2.9942e-09
2489.78	3.0254e-09
2491.78	2.994e-09
2493.76	3.0312e-09
2495.81	3.0579e-09
2497.81	3e-09
2499.83	2.9919e-09
2501.86	2.9838e-09
2503.89	2.9604e-09
2505.89	2.9662e-09
2507.88	2.999e-09
2509.89	2.9617e-09
2511.92	2.992e-09
2513.92	2.9592e-09
2515.95	2.9412e-09
2517.95	2.9465e-09
2519.95	2.9329e-09
2521.97	2.972e-09
2523.97	2.9569e-09
2525.97	2.9271e-09
2527.97	2.9374e-09
2529.97	2.9463e-09
2531.97	2.9291e-09
2533.98	2.9122e-09
2536.01	2.942e-09
2538.03	2.9219e-09
2540.03	2.9336e-09
2542.05	2.9167e-09
2544.06	2.9051e-09
2546.08	2.9173e-09
2548.08	2.8621e-09
2550.08	2.8739e-09
2552.08	2.8311e-09
2554.09	2.8205e-09
2556.09	2.8457e-09
2558.11	2.8265e-09
2560.14	2.8314e-09
2562.14	2.8423e-09
2564.16	2.8328e-09
2566.14	2.8138e-09
2568.16	2.8364e-09
2570.16	2.8129e-09
2572.16	2.8269e-09
2574.14	2.8087e-09
2576.16	2.8119e-09
2578.17	2.8135e-09
2580.19	2.7894e-09
2582.2	2.7872e-09
2584.22	2.7954e-09
2586.22	2.7823e-09
2588.23	2.7421e-09
2590.25	2.7855e-09
2592.26	2.7401e-09
2594.26	2.7441e-09
2596.3	2.7336e-09
2598.3	2.7485e-09
2600.31	2.7433e-09
2602.33	2.7559e-09
2604.34	2.7631e-09
2606.34	2.7181e-09
2608.34	2.7135e-09
2610.36	2.6795e-09
2612.36	2.7404e-09
2614.38	2.6633e-09
2616.38	2.6866e-09
2618.38	2.6853e-09
2620.36	2.6724e-09
2622.38	2.6842e-09
2624.41	2.7e-09
2626.41	2.6689e-09
2628.41	2.643e-09
2630.41	2.659e-09
2632.44	2.6658e-09
2634.44	2.6579e-09
2636.45	2.6632e-09
2638.47	2.6382e-09
2640.45	2.661e-09
2642.48	2.6757e-09
2644.48	2.6492e-09
2646.48	2.6259e-09
2648.47	2.6329e-09
2650.48	2.6042e-09
2652.48	2.6097e-09
2654.48	2.6227e-09
2656.47	2.6161e-09
2658.51	2.5962e-09
2660.53	2.5914e-09
2662.55	2.5973e-09
2664.56	2.6079e-09
2666.58	2.5988e-09
2668.58	2.5632e-09
2670.59	2.5734e-09
2672.59	2.5724e-09
2674.61	2.5309e-09
2676.62	2.5899e-09
2678.62	2.5492e-09
2680.64	2.5654e-09
2682.69	2.546e-09
2684.7	2.537e-09
2686.7	2.5673e-09
2688.7	2.5288e-09
2690.72	2.5371e-09
2692.73	2.5185e-09
2694.75	2.524e-09
2696.75	2.5182e-09
2698.75	2.5092e-09
2700.75	2.5138e-09
2702.75	2.503e-09
2704.75	2.4699e-09
2706.75	2.5248e-09
2708.75	2.4677e-09
2710.75	2.5052e-09
2712.75	2.4892e-09
2714.75	2.4517e-09
2716.75	2.4661e-09
2718.73	2.4813e-09
2720.75	2.4417e-09
2722.78	2.4497e-09
2724.78	2.4611e-09
2726.78	2.4473e-09
2728.8	2.4633e-09
2730.83	2.4496e-09
2732.81	2.4216e-09
2734.81	2.4462e-09
2736.83	2.4321e-09
2738.86	2.4084e-09
2740.89	2.4153e-09
2742.92	2.4074e-09
2744.94	2.3881e-09
2746.94	2.4368e-09
2748.94	2.3894e-09
2750.94	2.3831e-09
2752.94	2.3974e-09
2754.94	2.396e-09
2756.97	2.4067e-09
2758.97	2.3672e-09
2760.98	2.3909e-09
2763	2.398e-09
2765	2.3663e-09
2767.01	2.3418e-09
2769.03	2.3835e-09
2771.05	2.3742e-09
2773.05	2.3514e-09
2775.05	2.3598e-09
2777.01	2.3285e-09
2779.05	2.3538e-09
2781.06	2.3107e-09
2783.08	2.3346e-09
2785.11	2.3356e-09
2787.12	2.3355e-09
2789.12	2.3315e-09
2791.12	2.3115e-09
2793.12	2.3032e-09
2795.16	2.2861e-09
2797.19	2.3107e-09
2799.19	2.279e-09
2801.2	2.2634e-09
2803.22	2.3179e-09
2805.23	2.2602e-09
2807.26	2.2491e-09
2809.28	2.2646e-09
2811.26	2.2764e-09
2813.3	2.2593e-09
2815.3	2.2938e-09
2817.31	2.2533e-09
2819.33	2.223e-09
2821.34	2.2547e-09
2823.34	2.2298e-09
2825.34	2.2451e-09
2827.34	2.2185e-09
2829.34	2.2186e-09
2831.38	2.2666e-09
2833.38	2.2177e-09
2835.39	2.2216e-09
2837.42	2.1953e-09
2839.42	2.2245e-09
2841.42	2.186e-09
2843.42	2.2193e-09
2845.45	2.1856e-09
2847.48	2.1701e-09
2849.51	2.2196e-09
2851.53	2.1703e-09
2853.53	2.1599e-09
2855.53	2.1831e-09
2857.53	2.1649e-09
2859.56	2.1564e-09
2861.56	2.1503e-09
2863.56	2.1671e-09
2865.56	2.1651e-09
2867.56	2.1353e-09
2869.59	2.1496e-09
2871.59	2.1604e-09
2873.59	2.1459e-09
2875.61	2.1412e-09
2877.66	2.1182e-09
2879.67	2.1222e-09
2881.67	2.1447e-09
2883.69	2.1303e-09
2885.7	2.111e-09
2887.72	2.1136e-09
2889.72	2.0976e-09
2891.73	2.0967e-09
2893.75	2.0954e-09
2895.75	2.0825e-09
2897.75	2.0992e-09
2899.75	2.0944e-09
2901.73	2.1196e-09
2903.75	2.0846e-09
2905.78	2.0817e-09
2907.78	2.0663e-09
2909.78	2.0778e-09
2911.78	2.0541e-09
2913.8	2.0767e-09
2915.83	2.0749e-09
2917.83	2.0512e-09
2919.81	2.0389e-09
2921.83	2.0184e-09
2923.83	2.0656e-09
2925.83	2.0226e-09
2927.83	2.0326e-09
2929.83	2.0292e-09
2931.83	2.0411e-09
2933.83	2.0215e-09
2935.81	2.0556e-09
2937.83	2.0114e-09
2939.86	1.9902e-09
2941.86	2.0226e-09
2943.86	2.0283e-09
2945.86	2.0053e-09
2947.88	1.9962e-09
2949.89	2.0312e-09
2951.91	2.0073e-09
2953.91	1.9832e-09
2955.89	1.9788e-09
2957.91	1.9856e-09
2959.91	1.9767e-09
2961.89	1.9753e-09
2963.91	1.9872e-09
2965.91	1.9671e-09
2967.91	1.9619e-09
2969.91	1.9801e-09
2971.94	1.9674e-09
2973.95	1.948e-09
2975.98	1.9357e-09
2977.98	1.9651e-09
2979.98	1.9303e-09
2981.98	1.9673e-09
2983.98	1.9411e-09
2986	1.9291e-09
2988	1.9258e-09
2990	1.9125e-09
2992.01	1.9114e-09
2994.03	1.9356e-09
2996.05	1.9057e-09
2998.05	1.9213e-09
3000.06	1.9203e-09
3002.05	1.8904e-09
3004.11	1.8808e-09
3006.12	1.8799e-09
3008.14	1.9075e-09
3010.17	1.8896e-09
3012.2	1.8888e-09
3014.2	1.8663e-09
3016.2	1.8719e-09
3018.2	1.8833e-09
3020.23	1.8577e-09
3022.26	1.8958e-09
3024.28	1.8442e-09
3026.31	1.8755e-09
3028.28	1.8631e-09
3030.31	1.8527e-09
3032.31	1.8572e-09
3034.34	1.8501e-09
3036.38	1.8319e-09
3038.38	1.8675e-09
3040.39	1.8493e-09
3042.41	1.8108e-09
3044.42	1.8436e-09
3046.42	1.8288e-09
3048.42	1.8279e-09
3050.45	1.8087e-09
3052.45	1.8285e-09
3054.45	1.8117e-09
3056.47	1.8221e-09
3058.47	1.8086e-09
3060.5	1.7985e-09
3062.5	1.804e-09
3064.5	1.8105e-09
3066.5	1.7973e-09
3068.5	1.7815e-09
3070.5	1.7827e-09
3072.48	1.7835e-09
3074.5	1.7922e-09
3076.51	1.7987e-09
3078.53	1.7802e-09
3080.53	1.754e-09
3082.55	1.765e-09
3084.56	1.7513e-09
3086.58	1.7669e-09
3088.58	1.7505e-09
3090.61	1.7459e-09
3092.61	1.7468e-09
3094.61	1.7875e-09
3096.61	1.7273e-09
3098.64	1.7345e-09
3100.64	1.7502e-09
3102.64	1.7268e-09
3104.67	1.7263e-09
3106.69	1.7159e-09
3108.67	1.7077e-09
3110.69	1.7025e-09
3112.69	1.7475e-09
3114.69	1.7259e-09
3116.69	1.7109e-09
3118.69	1.7076e-09
3120.7	1.7164e-09
3122.73	1.7018e-09
3124.76	1.7123e-09
3126.78	1.6836e-09
3128.81	1.701e-09
3130.83	1.6915e-09
3132.81	1.6966e-09
3134.84	1.669e-09
3136.86	1.6744e-09
3138.88	1.6816e-09
3140.88	1.6777e-09
3142.91	1.6922e-09
3144.91	1.6632e-09
3146.91	1.663e-09
3148.92	1.6735e-09
3150.94	1.6762e-09
3152.95	1.6401e-09
3154.97	1.6474e-09
3156.97	1.6831e-09
3158.98	1.6656e-09
3160.98	1.6572e-09
3162.98	1.6349e-09
3164.97	1.6243e-09
3166.98	1.6358e-09
3168.98	1.6349e-09
3170.98	1.6361e-09
3172.98	1.6207e-09
3174.98	1.6315e-09
3176.98	1.6194e-09
3179.01	1.6082e-09
3181.05	1.6283e-09
3183.05	1.6357e-09
3185.05	1.6378e-09
3187.05	1.5882e-09
3189.06	1.6132e-09
3191.06	1.6213e-09
3193.06	1.6015e-09
3195.05	1.5984e-09
3197.05	1.6035e-09
3199.08	1.599e-09
3201.09	1.5885e-09
3203.09	1.5697e-09
3205.12	1.5883e-09
3207.12	1.5778e-09
3209.14	1.5882e-09
3211.16	1.5799e-09
3213.16	1.5718e-09
3215.17	1.5605e-09
3217.14	1.5732e-09
3219.2	1.5637e-09
3221.2	1.5891e-09
3223.23	1.546e-09
3225.23	1.5664e-09
3227.23	1.5684e-09
3229.25	1.5639e-09
3231.25	1.5793e-09
3233.25	1.5598e-09
3235.25	1.5525e-09
3237.25	1.5382e-09
3239.25	1.5572e-09
3241.28	1.5323e-09
3243.31	1.525e-09
3245.33	1.5282e-09
3247.36	1.537e-09
3249.36	1.521e-09
3251.36	1.5205e-09
3253.38	1.523e-09
3255.39	1.5279e-09
3257.39	1.5301e-09
3259.38	1.5226e-09
3261.42	1.5093e-09
3263.44	1.5092e-09
3265.45	1.5262e-09
3267.47	1.4871e-09
3269.47	1.5122e-09
3271.5	1.505e-09
3273.5	1.5137e-09
3275.51	1.4809e-09
3277.53	1.4785e-09
3279.53	1.4844e-09
3281.56	1.4763e-09
3283.59	1.5009e-09
3285.59	1.4848e-09
3287.61	1.4734e-09
3289.61	1.477e-09
3291.62	1.464e-09
3293.64	1.4683e-09
3295.67	1.4833e-09
3297.67	1.4748e-09
3299.69	1.4702e-09
3301.69	1.4474e-09
3303.69	1.4466e-09
3305.67	1.454e-09
3307.69	1.4434e-09
3309.72	1.4481e-09
3311.75	1.4406e-09
3313.76	1.4274e-09
3315.8	1.4404e-09
3317.8	1.4477e-09
3319.8	1.4146e-09
3321.8	1.4605e-09
3323.83	1.4379e-09
3325.83	1.4413e-09
3327.83	1.4411e-09
3329.81	1.4231e-09
3331.86	1.441e-09
3333.88	1.4131e-09
3335.88	1.4188e-09
3337.91	1.4237e-09
3339.91	1.4154e-09
3341.91	1.4185e-09
3343.91	1.414e-09
3345.94	1.4096e-09
3347.94	1.3972e-09
3349.95	1.4131e-09
3351.98	1.4055e-09
3353.98	1.3912e-09
3355.98	1.3839e-09
3357.98	1.3907e-09
3359.98	1.3844e-09
3361.98	1.3858e-09
3364.01	1.3698e-09
3366.03	1.4004e-09
3368.05	1.3779e-09
3370.05	1.3641e-09
3372.08	1.3704e-09
3374.11	1.3846e-09
3376.12	1.3721e-09
3378.09	1.374e-09
3380.12	1.3804e-09
3382.14	1.3698e-09
3384.16	1.3581e-09
3386.17	1.358e-09
3388.17	1.3614e-09
3390.2	1.3747e-09
3392.2	1.3401e-09
3394.2	1.3561e-09
3396.2	1.3483e-09
3398.22	1.3553e-09
3400.25	1.333e-09
3402.28	1.3557e-09
3404.28	1.3493e-09
3406.3	1.3382e-09
3408.3	1.3383e-09
3410.33	1.3246e-09
3412.33	1.3344e-09
3414.33	1.3392e-09
3416.36	1.3547e-09
3418.38	1.3393e-09
3420.39	1.3355e-09
3422.39	1.3284e-09
3424.39	1.3161e-09
3426.42	1.3446e-09
3428.41	1.3305e-09
3430.44	1.3082e-09
3432.44	1.3219e-09
3434.47	1.3199e-09
3436.47	1.3369e-09
3438.48	1.3317e-09
3440.5	1.3137e-09
3442.5	1.3088e-09
3444.51	1.3173e-09
3446.51	1.2962e-09
3448.51	1.297e-09
3450.51	1.297e-09
3452.53	1.2939e-09
3454.56	1.2923e-09
3456.58	1.2903e-09
3458.58	1.2784e-09
3460.61	1.29e-09
3462.62	1.2941e-09
3464.61	1.3096e-09
3466.62	1.2952e-09
3468.62	1.2754e-09
3470.62	1.2783e-09
3472.61	1.2809e-09
3474.62	1.2889e-09
3476.66	1.2855e-09
3478.66	1.267e-09
3480.66	1.2729e-09
3482.66	1.264e-09
3484.69	1.2629e-09
3486.69	1.261e-09
3488.7	1.2812e-09
3490.73	1.2889e-09
3492.73	1.2447e-09
3494.73	1.2545e-09
3496.73	1.2526e-09
3498.76	1.2512e-09
3500.76	1.2496e-09
3502.78	1.2405e-09
3504.78	1.2488e-09
3506.81	1.2504e-09
3508.81	1.2393e-09
3510.81	1.2507e-09
3512.81	1.2417e-09
3514.84	1.2396e-09
3516.84	1.2408e-09
3518.86	1.2483e-09
3520.88	1.2273e-09
3522.89	1.2254e-09
3524.88	1.2279e-09
3526.89	1.2093e-09
3528.91	1.236e-09
3530.92	1.2298e-09
3532.92	1.2335e-09
3534.92	1.219e-09
3536.94	1.2139e-09
3538.95	1.2061e-09
3540.95	1.2293e-09
3542.98	1.1985e-09
3545	1.2058e-09
3547	1.2172e-09
3549	1.1935e-09
3551	1.2065e-09
3553	1.2155e-09
3555.01	1.1886e-09
3557.03	1.2292e-09
3559.03	1.2008e-09
3561.03	1.2229e-09
3563.03	1.1898e-09
3565.06	1.1836e-09
3567.06	1.1766e-09
3569.08	1.206e-09
3571.08	1.1898e-09
3573.08	1.1835e-09
3575.08	1.2074e-09
3577.11	1.1711e-09
3579.11	1.1981e-09
3581.11	1.1681e-09
3583.11	1.1777e-09
3585.11	1.1734e-09
3587.14	1.1629e-09
3589.14	1.1729e-09
3591.16	1.1958e-09
3593.17	1.1487e-09
3595.17	1.1744e-09
3597.22	1.146e-09
3599.22	1.1539e-09
3601.22	1.183e-09
3603.25	1.1652e-09
3605.25	1.1601e-09
3607.25	1.1441e-09
3609.26	1.1465e-09
3611.28	1.1595e-09
3613.28	1.1487e-09
3615.3	1.1582e-09
3617.3	1.145e-09
3619.3	1.1648e-09
3621.28	1.1403e-09
3623.31	1.1379e-09
3625.33	1.1425e-09
3627.33	1.1153e-09
3629.34	1.1339e-09
3631.36	1.1351e-09
3633.38	1.1536e-09
3635.38	1.1377e-09
3637.41	1.1211e-09
3639.41	1.1218e-09
3641.41	1.1264e-09
3643.41	1.1238e-09
3645.42	1.1196e-09
3647.42	1.1168e-09
3649.45	1.1073e-09
3651.47	1.1119e-09
3653.48	1.1146e-09
3655.5	1.126e-09
3657.51	1.105e-09
3659.53	1.1087e-09
3661.56	1.1178e-09
3663.56	1.0938e-09
3665.58	1.0993e-09
3667.59	1.1204e-09
3669.59	1.0879e-09
3671.59	1.0915e-09
3673.59	1.1162e-09
3675.59	1.0954e-09
3677.62	1.0914e-09
3679.62	1.0941e-09
3681.62	1.0976e-09
3683.59	1.112e-09
3685.66	1.0913e-09
3687.66	1.0799e-09
3689.67	1.0876e-09
3691.7	1.084e-09
3693.69	1.0769e-09
3695.7	1.0811e-09
3697.72	1.0804e-09
3699.73	1.0755e-09
3701.73	1.0637e-09
3703.73	1.0877e-09
3705.73	1.072e-09
3707.75	1.0796e-09
3709.76	1.0809e-09
3711.76	1.0535e-09
3713.78	1.0496e-09
3715.76	1.0636e-09
3717.76	1.0523e-09
3719.78	1.064e-09
3721.78	1.0717e-09
3723.78	1.0639e-09
3725.76	1.0346e-09
3727.78	1.0651e-09
3729.78	1.0431e-09
3731.78	1.066e-09
3733.8	1.0446e-09
3735.81	1.0645e-09
3737.84	1.0533e-09
3739.86	1.0428e-09
3741.86	1.0422e-09
3743.86	1.0291e-09
3745.86	1.0421e-09
3747.86	1.0554e-09
3749.86	1.0275e-09
3751.86	1.0175e-09
3753.86	1.0457e-09
3755.89	1.0428e-09
3757.92	1.0089e-09
3759.92	1.0537e-09
3761.92	1.0307e-09
3763.94	1.0231e-09
3765.95	1.0262e-09
3767.95	1.0277e-09
3769.95	1.0085e-09
3771.97	9.9663e-10
3774	1.0239e-09
3776.01	1.0011e-09
3778.05	1.013e-09
3780.08	9.935e-10
3782.08	1.0008e-09
3784.06	1.0118e-09
3786.11	1.0213e-09
3788.11	9.9391e-10
3790.12	1.0014e-09
3792.14	1.007e-09
3794.16	9.8781e-10
3796.16	9.97e-10
3798.16	9.965e-10
3800.16	9.9159e-10
3802.16	9.9848e-10
3804.14	9.9946e-10
3806.16	9.7127e-10
3808.16	9.7935e-10
3810.16	1.0022e-09
3812.16	9.79e-10
3814.17	9.9188e-10
3816.19	9.8143e-10
3818.19	9.9758e-10
3820.19	9.7845e-10
3822.2	9.8149e-10
3824.23	9.6594e-10
3826.23	9.8061e-10
3828.23	9.779e-10
3830.23	9.5605e-10
3832.23	9.8695e-10
3834.23	9.794e-10
3836.23	9.8303e-10
3838.23	9.6527e-10
3840.23	9.6679e-10
3842.23	9.766e-10
3844.23	9.6139e-10
3846.22	9.6328e-10
3848.23	9.531e-10
3850.23	9.6243e-10
3852.22	9.7195e-10
3854.23	9.603e-10
3856.23	9.5473e-10
3858.23	9.4919e-10
3860.23	9.3953e-10
3862.26	9.4093e-10
3864.26	9.4491e-10
3866.28	9.585e-10
3868.28	9.4534e-10
3870.3	9.4183e-10
3872.28	9.4259e-10
3874.31	9.4617e-10
3876.31	9.4218e-10
3878.31	9.3339e-10
3880.33	9.5684e-10
3882.34	9.4066e-10
3884.34	9.5154e-10
3886.34	9.3533e-10
3888.38	9.2564e-10
3890.39	9.3387e-10
3892.38	9.4124e-10
3894.41	9.3408e-10
3896.39	9.3896e-10
3898.41	9.3298e-10
3900.41	9.3561e-10
3902.41	9.38e-10
3904.42	9.0646e-10
3906.42	9.371e-10
3908.42	9.2308e-10
3910.42	9.2326e-10
3912.42	9.1642e-10
3914.42	9.1562e-10
3916.42	9.3962e-10
3918.44	9.1579e-10
3920.45	9.1682e-10
3922.45	9.1146e-10
3924.47	9.0268e-10
3926.5	9.1551e-10
3928.5	9.304e-10
3930.5	9.1128e-10
3932.48	9.1935e-10
3934.5	9.0529e-10
3936.53	8.9434e-10
3938.56	8.994e-10
3940.59	9.0418e-10
3942.61	9.0719e-10
3944.61	8.9013e-10
3946.61	8.8762e-10
3948.61	8.801e-10
3950.61	9.2982e-10
3952.61	8.9446e-10
3954.61	9.0036e-10
3956.64	9.1821e-10
3958.64	9.0077e-10
3960.64	9.0117e-10
3962.66	8.8052e-10
3964.67	8.9297e-10
3966.69	8.7607e-10
3968.69	8.8015e-10
3970.7	8.9939e-10
3972.73	8.805e-10
3974.73	8.774e-10
3976.75	8.8408e-10
3978.75	8.9e-10
3980.78	8.8355e-10
3982.78	8.8651e-10
3984.78	8.7964e-10
3986.78	8.7136e-10
3988.8	8.7311e-10
3990.8	8.63e-10
3992.8	8.7586e-10
3994.8	8.7071e-10
3996.8	8.6826e-10
3998.8	8.6242e-10
4000.8	8.7797e-10
4002.8	8.6127e-10
4004.8	8.6929e-10
4006.8	8.5935e-10
4008.8	8.7047e-10
4010.8	8.576e-10
4012.8	8.5912e-10
4014.8	8.5915e-10
4016.8	8.6335e-10
4018.83	8.6457e-10
4020.83	8.564e-10
4022.84	8.6896e-10
4024.84	8.5558e-10
4026.88	8.4063e-10
4028.88	8.649e-10
4030.88	8.6343e-10
4032.88	8.4869e-10
4034.88	8.6315e-10
4036.88	8.5769e-10
4038.88	8.5906e-10
4040.88	8.3866e-10
4042.88	8.5441e-10
4044.89	8.554e-10
4046.91	8.4095e-10
4048.94	8.4862e-10
4050.95	8.3903e-10
4052.95	8.4748e-10
4054.95	8.4242e-10
4056.95	8.5113e-10
4058.95	8.4421e-10
4060.95	8.328e-10
4062.95	8.1746e-10
4064.95	8.4782e-10
4066.95	8.0879e-10
4068.95	8.2022e-10
4070.97	8.2599e-10
4072.98	8.227e-10
4074.98	8.2808e-10
4077	8.1261e-10
4079.01	8.0932e-10
4081.03	8.1582e-10
4083.03	8.1618e-10
4085.03	8.2242e-10
4087.03	8.3718e-10
4089	8.2894e-10
4091.03	8.133e-10
4093.06	8.1653e-10
4095.06	8.1505e-10
4097.06	8.1598e-10
4099.11	8.2666e-10
4101.14	8.1731e-10
4103.14	8.2026e-10
4105.14	8.0582e-10
4107.14	8.2061e-10
4109.14	8.0329e-10
4111.17	8.208e-10
4113.17	8.0629e-10
4115.17	8.1133e-10
4117.17	8.2553e-10
4119.2	7.883e-10
4121.2	8.281e-10
4123.2	8.0689e-10
4125.22	8.0278e-10
4127.25	8.1389e-10
4129.25	8.0091e-10
4131.25	8.1061e-10
4133.28	8.0039e-10
4135.28	7.8188e-10
4137.28	8.0581e-10
4139.31	7.9026e-10
4141.33	8.053e-10
4143.33	7.9927e-10
4145.33	7.9319e-10
4147.31	7.858e-10
4149.33	7.9444e-10
4151.33	7.94e-10
4153.33	7.8197e-10
4155.33	7.7229e-10
4157.33	7.7726e-10
4159.33	7.7144e-10
4161.36	8.0808e-10
4163.36	7.8078e-10
4165.34	7.8985e-10
4167.38	7.7805e-10
4169.41	7.8665e-10
4171.41	7.7841e-10
4173.39	7.7788e-10
4175.41	7.8806e-10
4177.41	7.9014e-10
4179.41	7.8588e-10
4181.41	7.7879e-10
4183.42	7.8196e-10
4185.44	7.5937e-10
4187.45	7.5588e-10
4189.48	7.8443e-10
4191.47	7.6923e-10
4193.52	7.8151e-10
4195.53	7.7842e-10
4197.55	7.6855e-10
4199.55	7.7904e-10
4201.58	7.6556e-10
4203.58	7.618e-10
4205.59	7.7523e-10
4207.61	7.7733e-10
4209.61	7.8247e-10
4211.62	7.8221e-10
4213.62	7.6773e-10
4215.61	7.6084e-10
4217.61	7.6825e-10
4219.62	7.7037e-10
4221.62	7.6617e-10
4223.62	7.6663e-10
4225.62	7.8965e-10
4227.62	7.5663e-10
4229.62	7.5698e-10
4231.61	7.8457e-10
4233.62	7.528e-10
4235.62	7.5627e-10
4237.62	7.5901e-10
4239.62	7.6031e-10
4241.62	7.6409e-10
4243.62	7.5787e-10
4245.62	7.6357e-10
4247.62	7.5461e-10
4249.62	7.5294e-10
4251.62	7.416e-10
4253.62	7.4597e-10
4255.62	7.555e-10
4257.64	7.4837e-10
4259.66	7.4558e-10
4261.66	7.4709e-10
4263.67	7.4916e-10
4265.69	7.4253e-10
4267.7	7.5773e-10
4269.7	7.4603e-10
4271.72	7.6361e-10
4273.73	7.4043e-10
4275.73	7.5655e-10
4277.75	7.4738e-10
4279.75	7.5328e-10
4281.78	7.3246e-10
4283.78	7.4011e-10
4285.78	7.4469e-10
4287.78	7.3314e-10
4289.78	7.2836e-10
4291.8	7.3729e-10
4293.8	7.2842e-10
4295.81	7.4561e-10
4297.81	7.4861e-10
4299.84	7.4208e-10
4301.84	7.395e-10
4303.86	7.3248e-10
4305.88	7.3287e-10
4307.89	7.2173e-10
4309.91	7.3967e-10
4311.92	7.2667e-10
4313.94	7.2798e-10
4315.95	7.3946e-10
4317.97	7.2432e-10
4319.98	7.3521e-10
4321.98	7.4706e-10
4324.02	7.3017e-10
4326.03	7.3403e-10
4328.05	7.248e-10
4330.06	7.2282e-10
4332.08	7.2763e-10
4334.09	7.1528e-10
4336.11	7.2651e-10
4338.11	7.243e-10
4340.11	7.1653e-10
4342.11	7.3255e-10
4344.11	7.049e-10
4346.11	7.1437e-10
4348.11	7.1014e-10
4350.11	7.1986e-10
4352.11	7.1009e-10
4354.11	7.1518e-10
4356.14	7.0229e-10
4358.16	6.977e-10
4360.16	7.1909e-10
4362.17	7.2035e-10
4364.2	7.0305e-10
4366.22	7.1175e-10
4368.22	7.0787e-10
4370.25	7.042e-10
4372.25	7.0606e-10
4374.27	7.242e-10
4376.28	7.0312e-10
4378.3	7.0479e-10
4380.3	7.0478e-10
4382.3	7.0234e-10
4384.3	7.1778e-10
4386.3	7.055e-10
4388.3	7.1181e-10
4390.3	7.0443e-10
4392.3	6.9068e-10
4394.3	6.9599e-10
4396.3	7.0754e-10
4398.33	6.9773e-10
4400.33	6.9537e-10
4402.34	6.928e-10
4404.36	6.9822e-10
4406.39	7.019e-10
4408.41	7.1238e-10
4410.41	7.0269e-10
4412.41	6.8873e-10
4414.44	6.8744e-10
4416.44	6.8918e-10
4418.45	6.8811e-10
4420.47	6.8748e-10
4422.48	7.0261e-10
4424.48	6.9343e-10
4426.47	6.8398e-10
4428.52	6.908e-10
4430.52	6.868e-10
4432.53	6.9735e-10
4434.55	6.753e-10
4436.56	6.8265e-10
4438.56	6.8304e-10
4440.56	6.846e-10
