t	p
2259.86	3.3709e-09
2261.88	3.4062e-09
2263.91	3.3914e-09
2265.91	3.3927e-09
2267.92	3.2961e-09
2269.94	3.3571e-09
2271.95	3.4008e-09
2273.95	3.3516e-09
2275.97	3.3521e-09
2277.99	3.3907e-09
2279.99	3.3184e-09
2281.99	3.3042e-09
2284.02	3.3432e-09
2286.02	3.3103e-09
2288.02	3.3024e-09
2290.03	3.3455e-09
2292.05	3.3109e-09
2294.06	3.2777e-09
2296.08	3.3101e-09
2298.08	3.3011e-09
2300.11	3.2873e-09
2302.12	3.3015e-09
2304.11	3.3154e-09
2306.16	3.2641e-09
2308.17	3.2935e-09
2310.2	3.3062e-09
2312.2	3.2643e-09
2314.2	3.226e-09
2316.24	3.2696e-09
2318.24	3.2501e-09
2320.25	3.2312e-09
2322.27	3.2653e-09
2324.28	3.2568e-09
2326.31	3.2393e-09
2328.31	3.2388e-09
2330.31	3.2225e-09
2332.28	3.2343e-09
2334.3	3.2062e-09
2336.31	3.1893e-09
2338.31	3.2073e-09
2340.31	3.2188e-09
2342.34	3.1859e-09
2344.34	3.1713e-09
2346.36	3.1793e-09
2348.36	3.1791e-09
2350.39	3.154e-09
2352.39	3.1597e-09
2354.39	3.1586e-09
2356.39	3.1302e-09
2358.39	3.1894e-09
2360.39	3.1161e-09
2362.39	3.1159e-09
2364.39	3.1014e-09
2366.41	3.1222e-09
2368.42	3.1787e-09
2370.44	3.1354e-09
2372.45	3.1525e-09
2374.47	3.1478e-09
2376.47	3.1036e-09
2378.47	3.1064e-09
2380.47	3.1215e-09
2382.47	3.1148e-09
2384.49	3.1034e-09
2386.5	3.0895e-09
2388.5	3.0859e-09
2390.5	3.0826e-09
2392.53	3.0764e-09
2394.55	3.0717e-09
2396.55	3.0658e-09
2398.58	3.0853e-09
2400.58	3.0514e-09
2402.58	3.0576e-09
2404.58	3.0397e-09
2406.59	2.9887e-09
2408.61	3.0495e-09
2410.62	3.0408e-09
2412.64	3.0395e-09
2414.66	3.0279e-09
2416.66	3.0268e-09
2418.66	3.0399e-09
2420.66	2.995e-09
2422.66	3.0665e-09
2424.66	3.0161e-09
2426.66	3.0084e-09
2428.66	3.0188e-09
2430.66	2.9437e-09
2432.66	3.0164e-09
2434.66	2.9575e-09
2436.66	3.0042e-09
2438.62	2.9877e-09
2440.66	2.9914e-09
2442.66	2.9234e-09
2444.66	2.9511e-09
2446.67	2.9735e-09
2448.69	2.9359e-09
2450.7	2.9327e-09
2452.72	2.9368e-09
2454.75	2.9393e-09
2456.77	2.9387e-09
2458.77	2.9131e-09
2460.77	2.934e-09
2462.8	2.9207e-09
2464.8	2.8965e-09
2466.81	2.9242e-09
2468.83	2.8851e-09
2470.84	2.8667e-09
2472.84	2.8767e-09
2474.84	2.8915e-09
2476.84	2.8714e-09
2478.86	2.8526e-09
2480.88	2.8838e-09
2482.91	2.8815e-09
2484.92	2.8969e-09
2486.95	2.8777e-09
2488.95	2.8563e-09
2490.95	2.8501e-09
2492.95	2.8459e-09
2494.95	2.8358e-09
2496.95	2.8363e-09
2498.95	2.8643e-09
2500.99	2.8273e-09
2502.99	2.8338e-09
2504.99	2.7912e-09
2507	2.8492e-09
2509	2.7943e-09
2511.03	2.8041e-09
2513.03	2.8144e-09
2515.03	2.8095e-09
2517.03	2.8194e-09
2519.03	2.7979e-09
2521.05	2.7598e-09
2523.06	2.8236e-09
2525.09	2.7639e-09
2527.11	2.8002e-09
2529.14	2.8006e-09
2531.14	2.7959e-09
2533.14	2.7749e-09
2535.14	2.7734e-09
2537.14	2.7395e-09
2539.14	2.7484e-09
2541.14	2.74e-09
2543.14	2.7788e-09
2545.14	2.74e-09
2547.14	2.759e-09
2549.17	2.7229e-09
2551.19	2.7431e-09
2553.2	2.697e-09
2555.2	2.7215e-09
2557.22	2.6962e-09
2559.25	2.7279e-09
2561.25	2.7307e-09
2563.25	2.729e-09
2565.25	2.7116e-09
2567.25	2.6922e-09
2569.24	2.6783e-09
2571.28	2.6907e-09
2573.28	2.6615e-09
2575.3	2.6685e-09
2577.3	2.6565e-09
2579.33	2.6435e-09
2581.33	2.6186e-09
2583.33	2.6246e-09
2585.33	2.6243e-09
2587.36	2.6693e-09
2589.39	2.6292e-09
2591.38	2.6073e-09
2593.39	2.6437e-09
2595.41	2.639e-09
2597.39	2.6132e-09
2599.41	2.575e-09
2601.41	2.6397e-09
2603.41	2.5907e-09
2605.41	2.622e-09
2607.41	2.6248e-09
2609.41	2.6191e-09
2611.41	2.6416e-09
2613.42	2.6242e-09
2615.45	2.6133e-09
2617.47	2.585e-09
2619.49	2.5999e-09
2621.49	2.5452e-09
2623.5	2.5423e-09
2625.52	2.5752e-09
2627.53	2.5672e-09
2629.55	2.5836e-09
2631.55	2.5148e-09
2633.55	2.5553e-09
2635.56	2.5475e-09
2637.58	2.5321e-09
2639.59	2.5657e-09
2641.59	2.5457e-09
2643.61	2.545e-09
2645.64	2.5247e-09
2647.66	2.553e-09
2649.66	2.5614e-09
2651.66	2.5141e-09
2653.66	2.533e-09
2655.67	2.5009e-09
2657.67	2.5113e-09
2659.7	2.5229e-09
2661.7	2.4878e-09
2663.7	2.4872e-09
2665.7	2.5191e-09
2667.7	2.4854e-09
2669.7	2.4992e-09
2671.72	2.5011e-09
2673.74	2.4759e-09
2675.75	2.4754e-09
2677.77	2.4382e-09
2679.8	2.4529e-09
2681.81	2.476e-09
2683.83	2.4519e-09
2685.86	2.4631e-09
2687.88	2.446e-09
2689.88	2.4406e-09
2691.88	2.4207e-09
2693.89	2.4419e-09
2695.89	2.4276e-09
2697.88	2.4505e-09
2699.89	2.4023e-09
2701.89	2.4083e-09
2703.89	2.4374e-09
2705.89	2.4118e-09
2707.89	2.431e-09
2709.89	2.3993e-09
2711.92	2.395e-09
2713.92	2.4008e-09
2715.94	2.3882e-09
2717.95	2.4047e-09
2719.97	2.3959e-09
2721.97	2.3809e-09
2723.97	2.3347e-09
2725.99	2.3787e-09
2728	2.349e-09
2730	2.3976e-09
2732	2.3459e-09
2734	2.3787e-09
2736.02	2.3467e-09
2738.03	2.3537e-09
2740.05	2.3682e-09
2742.05	2.3636e-09
2744.08	2.3685e-09
2746.06	2.3531e-09
2748.08	2.3315e-09
2750.08	2.3348e-09
2752.06	2.3165e-09
2754.08	2.324e-09
2756.11	2.3195e-09
2758.11	2.3111e-09
2760.11	2.322e-09
2762.11	2.3163e-09
2764.14	2.3383e-09
2766.14	2.2992e-09
2768.16	2.3047e-09
2770.16	2.3254e-09
2772.16	2.2739e-09
2774.16	2.3031e-09
2776.16	2.3493e-09
2778.16	2.2899e-09
2780.16	2.2623e-09
2782.17	2.3108e-09
2784.19	2.2742e-09
2786.2	2.2836e-09
2788.24	2.2707e-09
2790.27	2.279e-09
2792.27	2.2869e-09
2794.27	2.2709e-09
2796.25	2.2629e-09
2798.27	2.2999e-09
2800.27	2.2546e-09
2802.27	2.2477e-09
2804.28	2.2487e-09
2806.3	2.2563e-09
2808.3	2.2202e-09
2810.3	2.2624e-09
2812.36	2.2233e-09
2814.38	2.2465e-09
2816.38	2.2321e-09
2818.38	2.201e-09
2820.38	2.2199e-09
2822.38	2.2332e-09
2824.38	2.2265e-09
2826.38	2.2156e-09
2828.38	2.2562e-09
2830.38	2.219e-09
2832.38	2.2035e-09
2834.41	2.169e-09
2836.41	2.1776e-09
2838.42	2.1832e-09
2840.44	2.172e-09
2842.45	2.1628e-09
2844.45	2.177e-09
2846.44	2.1737e-09
2848.47	2.1634e-09
2850.49	2.1457e-09
2852.49	2.1688e-09
2854.49	2.136e-09
2856.52	2.1299e-09
2858.53	2.1685e-09
2860.53	2.1734e-09
2862.53	2.1486e-09
2864.52	2.1612e-09
2866.53	2.1519e-09
2868.55	2.1286e-09
2870.56	2.1224e-09
2872.59	2.1538e-09
2874.61	2.1332e-09
2876.64	2.1141e-09
2878.64	2.0918e-09
2880.64	2.1092e-09
2882.64	2.1128e-09
2884.64	2.0914e-09
2886.64	2.0904e-09
2888.64	2.0748e-09
2890.67	2.0921e-09
2892.67	2.1119e-09
2894.67	2.0872e-09
2896.69	2.0999e-09
2898.7	2.0864e-09
2900.7	2.0659e-09
2902.7	2.0822e-09
2904.74	2.1186e-09
2906.75	2.1002e-09
2908.75	2.0896e-09
2910.75	2.0471e-09
2912.78	2.088e-09
2914.78	2.0613e-09
2916.78	2.035e-09
2918.78	2.0448e-09
2920.8	2.0523e-09
2922.83	2.0453e-09
2924.83	2.0372e-09
2926.83	2.0598e-09
2928.83	2.0354e-09
2930.83	2.0362e-09
2932.83	2.0238e-09
2934.86	2.0206e-09
2936.86	1.9997e-09
2938.86	2.052e-09
2940.88	2.0252e-09
2942.89	1.9934e-09
2944.89	1.9991e-09
2946.91	1.9942e-09
2948.91	2.0078e-09
2950.89	2.0226e-09
2952.91	2.0012e-09
2954.91	2.0141e-09
2956.91	1.9944e-09
2958.91	2.0043e-09
2960.94	2.0013e-09
2962.94	1.9786e-09
2964.94	1.9796e-09
2966.92	1.9563e-09
2968.95	1.9877e-09
2970.97	1.9707e-09
2972.99	1.9516e-09
2975.03	1.9827e-09
2977.05	1.9745e-09
2979.05	1.9501e-09
2981.05	1.9466e-09
2983.03	1.9775e-09
2985.08	1.9618e-09
2987.08	1.9706e-09
2989.09	1.947e-09
2991.09	1.9205e-09
2993.09	1.9567e-09
2995.09	1.9411e-09
2997.11	1.93e-09
2999.12	1.9462e-09
3001.12	1.939e-09
3003.12	1.9279e-09
3005.16	1.9131e-09
3007.16	1.9343e-09
3009.17	1.9001e-09
3011.19	1.9345e-09
3013.2	1.9045e-09
3015.2	1.9228e-09
3017.2	1.915e-09
3019.2	1.9015e-09
3021.2	1.9138e-09
3023.2	1.9114e-09
3025.2	1.8931e-09
3027.2	1.8942e-09
3029.17	1.8488e-09
3031.2	1.8961e-09
3033.2	1.8673e-09
3035.2	1.8719e-09
3037.2	1.8799e-09
3039.24	1.9026e-09
3041.24	1.8948e-09
3043.24	1.8806e-09
3045.25	1.8823e-09
3047.25	1.8697e-09
3049.28	1.8925e-09
3051.28	1.8556e-09
3053.31	1.8595e-09
3055.31	1.8585e-09
3057.31	1.8432e-09
3059.33	1.8733e-09
3061.34	1.8129e-09
3063.36	1.8596e-09
3065.36	1.8543e-09
3067.36	1.8386e-09
3069.36	1.8306e-09
3071.36	1.8128e-09
3073.36	1.8216e-09
3075.38	1.8285e-09
3077.39	1.8128e-09
3079.41	1.819e-09
3081.42	1.8072e-09
3083.44	1.8042e-09
3085.45	1.8325e-09
3087.45	1.8153e-09
3089.49	1.7919e-09
3091.5	1.7926e-09
3093.5	1.7961e-09
3095.53	1.788e-09
3097.53	1.7911e-09
3099.55	1.7963e-09
3101.56	1.79e-09
3103.58	1.7797e-09
3105.58	1.7937e-09
3107.58	1.7942e-09
3109.58	1.7826e-09
3111.56	1.7615e-09
3113.58	1.7796e-09
3115.58	1.7665e-09
3117.58	1.7631e-09
3119.58	1.752e-09
3121.58	1.7633e-09
3123.61	1.7456e-09
3125.61	1.7382e-09
3127.62	1.7443e-09
3129.64	1.7432e-09
3131.66	1.7557e-09
3133.66	1.7559e-09
3135.66	1.7529e-09
3137.69	1.7442e-09
3139.69	1.7203e-09
3141.69	1.7476e-09
3143.7	1.719e-09
3145.72	1.715e-09
3147.72	1.761e-09
3149.74	1.7341e-09
3151.74	1.7033e-09
3153.74	1.7156e-09
3155.74	1.7396e-09
3157.77	1.7111e-09
3159.8	1.706e-09
3161.81	1.7062e-09
3163.83	1.7172e-09
3165.84	1.7175e-09
3167.84	1.7227e-09
3169.84	1.7093e-09
3171.84	1.6944e-09
3173.86	1.6962e-09
3175.89	1.6552e-09
3177.91	1.7038e-09
3179.91	1.6922e-09
3181.91	1.7115e-09
3183.92	1.6699e-09
3185.94	1.6539e-09
3187.95	1.6643e-09
3189.95	1.654e-09
3191.99	1.658e-09
3193.99	1.6674e-09
3196	1.6647e-09
3198.02	1.6721e-09
3200.03	1.6709e-09
3202.03	1.64e-09
3204.03	1.6738e-09
3206.03	1.6786e-09
3208.03	1.6711e-09
3210.03	1.6367e-09
3212.03	1.6474e-09
3214.03	1.6313e-09
3216.06	1.6329e-09
3218.06	1.6055e-09
3220.06	1.6563e-09
3222.06	1.6296e-09
3224.09	1.6321e-09
3226.09	1.6191e-09
3228.11	1.6333e-09
3230.11	1.617e-09
3232.12	1.6612e-09
3234.12	1.6311e-09
3236.14	1.6301e-09
3238.17	1.6213e-09
3240.17	1.6092e-09
3242.19	1.6305e-09
3244.2	1.6029e-09
3246.22	1.6018e-09
3248.22	1.5842e-09
3250.22	1.5958e-09
3252.24	1.5924e-09
3254.25	1.5999e-09
3256.28	1.6033e-09
3258.31	1.5845e-09
3260.34	1.5798e-09
3262.36	1.5919e-09
3264.36	1.5994e-09
3266.36	1.5753e-09
3268.36	1.5878e-09
3270.36	1.5714e-09
3272.36	1.558e-09
3274.36	1.5786e-09
3276.38	1.5677e-09
3278.39	1.573e-09
3280.39	1.5619e-09
3282.41	1.5652e-09
3284.42	1.5787e-09
3286.42	1.5499e-09
3288.45	1.5472e-09
3290.47	1.5605e-09
3292.49	1.5785e-09
3294.5	1.5321e-09
3296.5	1.536e-09
3298.5	1.5433e-09
3300.49	1.5505e-09
3302.5	1.5478e-09
3304.53	1.5453e-09
3306.56	1.5202e-09
3308.58	1.5405e-09
3310.58	1.539e-09
3312.58	1.5408e-09
3314.58	1.5054e-09
3316.58	1.5419e-09
3318.58	1.5328e-09
3320.58	1.5544e-09
3322.59	1.5166e-09
3324.61	1.534e-09
3326.61	1.5186e-09
3328.61	1.5002e-09
3330.64	1.5046e-09
3332.64	1.504e-09
3334.66	1.5026e-09
3336.67	1.5072e-09
3338.69	1.5307e-09
3340.69	1.4829e-09
3342.69	1.4826e-09
3344.72	1.4891e-09
3346.72	1.498e-09
3348.72	1.5073e-09
3350.72	1.5154e-09
3352.72	1.4995e-09
3354.75	1.4673e-09
3356.75	1.4751e-09
3358.77	1.4825e-09
3360.78	1.4648e-09
3362.8	1.4828e-09
3364.8	1.4516e-09
3366.8	1.4626e-09
3368.8	1.4781e-09
3370.8	1.4734e-09
3372.8	1.4751e-09
3374.8	1.4405e-09
3376.83	1.4741e-09
3378.83	1.4625e-09
3380.83	1.4414e-09
3382.83	1.4642e-09
3384.86	1.4432e-09
3386.86	1.4332e-09
3388.88	1.4309e-09
3390.89	1.4487e-09
3392.91	1.4557e-09
3394.89	1.4495e-09
3396.94	1.4358e-09
3398.94	1.4541e-09
3400.94	1.4406e-09
3402.94	1.4617e-09
3404.99	1.4377e-09
3407.02	1.4523e-09
3409.02	1.4249e-09
3411.02	1.4207e-09
3413.02	1.4069e-09
3415.02	1.4264e-09
3417	1.4437e-09
3419.02	1.4251e-09
3421.02	1.4419e-09
3423.02	1.412e-09
3425.02	1.4083e-09
3427	1.4087e-09
3429.02	1.4183e-09
3431	1.4254e-09
3433.05	1.4064e-09
3435.05	1.3823e-09
3437.05	1.39e-09
3439.08	1.4094e-09
3441.09	1.375e-09
3443.09	1.3932e-09
3445.12	1.3935e-09
3447.12	1.3914e-09
3449.16	1.3809e-09
3451.16	1.3957e-09
3453.17	1.3743e-09
3455.16	1.3807e-09
3457.17	1.3875e-09
3459.17	1.3731e-09
3461.17	1.378e-09
3463.17	1.3991e-09
3465.17	1.3695e-09
3467.17	1.3526e-09
3469.17	1.3629e-09
3471.17	1.3708e-09
3473.17	1.3686e-09
3475.17	1.3751e-09
3477.2	1.3652e-09
3479.2	1.3729e-09
3481.24	1.3658e-09
3483.24	1.3537e-09
3485.24	1.3741e-09
3487.27	1.3614e-09
3489.28	1.3455e-09
3491.28	1.3426e-09
3493.28	1.3443e-09
3495.3	1.3629e-09
3497.31	1.343e-09
3499.31	1.3333e-09
3501.33	1.3355e-09
3503.36	1.3269e-09
3505.36	1.3381e-09
3507.36	1.3303e-09
3509.36	1.351e-09
3511.39	1.3287e-09
3513.42	1.32e-09
3515.44	1.3263e-09
3517.47	1.3201e-09
3519.47	1.3285e-09
3521.44	1.3393e-09
3523.47	1.3088e-09
3525.5	1.3183e-09
3527.5	1.3424e-09
3529.52	1.3299e-09
3531.53	1.3243e-09
3533.55	1.3133e-09
3535.56	1.3154e-09
3537.58	1.3097e-09
3539.58	1.3018e-09
3541.61	1.3196e-09
3543.61	1.3176e-09
3545.61	1.3061e-09
3547.59	1.3069e-09
3549.64	1.2925e-09
3551.64	1.2938e-09
3553.66	1.319e-09
3555.66	1.3052e-09
3557.66	1.277e-09
3559.66	1.2714e-09
3561.69	1.2798e-09
3563.72	1.283e-09
3565.75	1.283e-09
3567.77	1.2802e-09
3569.77	1.2969e-09
3571.77	1.2801e-09
3573.77	1.2686e-09
3575.77	1.2712e-09
3577.77	1.2703e-09
3579.77	1.2718e-09
3581.78	1.2645e-09
3583.81	1.255e-09
3585.83	1.2545e-09
3587.83	1.2853e-09
3589.83	1.2877e-09
3591.84	1.2511e-09
3593.84	1.2597e-09
3595.84	1.2712e-09
3597.89	1.2597e-09
3599.91	1.2515e-09
3601.91	1.266e-09
3603.91	1.2564e-09
3605.91	1.2682e-09
3607.91	1.2699e-09
3609.94	1.2504e-09
3611.95	1.2391e-09
3613.95	1.2551e-09
3615.95	1.2342e-09
3617.95	1.2513e-09
3619.95	1.2247e-09
3621.95	1.2221e-09
3623.95	1.2492e-09
3625.95	1.2126e-09
3627.95	1.2406e-09
3629.94	1.2365e-09
3631.95	1.2312e-09
3633.94	1.2264e-09
3635.95	1.2227e-09
3637.95	1.2297e-09
3639.95	1.2207e-09
3641.95	1.2218e-09
3643.97	1.2153e-09
3645.99	1.1983e-09
3647.99	1.2115e-09
3650.03	1.2072e-09
3652.06	1.2136e-09
3654.06	1.2164e-09
3656.06	1.2064e-09
3658.06	1.2052e-09
3660.06	1.1962e-09
3662.06	1.2093e-09
3664.06	1.2099e-09
3666.06	1.2116e-09
3668.06	1.2034e-09
3670.09	1.1828e-09
3672.09	1.2016e-09
3674.11	1.1784e-09
3676.14	1.1794e-09
3678.16	1.21e-09
3680.16	1.2018e-09
3682.19	1.1931e-09
3684.2	1.1868e-09
3686.2	1.1907e-09
3688.2	1.1777e-09
3690.24	1.1691e-09
3692.24	1.1694e-09
3694.25	1.1594e-09
3696.27	1.2012e-09
3698.25	1.1823e-09
3700.3	1.172e-09
3702.3	1.1757e-09
3704.33	1.2099e-09
3706.34	1.1508e-09
3708.34	1.1872e-09
3710.36	1.1724e-09
3712.36	1.1573e-09
3714.36	1.1736e-09
3716.36	1.1622e-09
3718.36	1.1621e-09
3720.39	1.1636e-09
3722.39	1.1533e-09
3724.39	1.1541e-09
3726.39	1.1732e-09
3728.42	1.1609e-09
3730.44	1.1596e-09
3732.44	1.1595e-09
3734.45	1.1552e-09
3736.47	1.1604e-09
3738.5	1.1431e-09
3740.5	1.159e-09
3742.5	1.1405e-09
3744.53	1.1353e-09
3746.53	1.1248e-09
3748.53	1.1349e-09
3750.53	1.1528e-09
3752.55	1.1316e-09
3754.55	1.1394e-09
3756.55	1.1252e-09
3758.56	1.1262e-09
3760.58	1.1258e-09
3762.58	1.1207e-09
3764.61	1.1279e-09
3766.59	1.1295e-09
3768.64	1.1082e-09
3770.64	1.1387e-09
3772.64	1.1134e-09
3774.64	1.1225e-09
3776.66	1.1195e-09
3778.69	1.1254e-09
3780.69	1.1049e-09
3782.67	1.1167e-09
3784.7	1.1049e-09
3786.74	1.0986e-09
3788.77	1.1118e-09
3790.77	1.1149e-09
3792.77	1.0943e-09
3794.78	1.0972e-09
3796.8	1.1023e-09
3798.81	1.0922e-09
3800.83	1.1064e-09
3802.86	1.0939e-09
3804.88	1.111e-09
3806.91	1.0946e-09
3808.92	1.1012e-09
3810.95	1.0994e-09
3812.97	1.0902e-09
3814.97	1.0811e-09
3816.99	1.0953e-09
3819	1.0882e-09
3821.02	1.0763e-09
3823.02	1.0963e-09
3825.06	1.0936e-09
3827.08	1.0873e-09
3829.09	1.08e-09
3831.11	1.0601e-09
3833.14	1.0678e-09
3835.16	1.0686e-09
3837.16	1.0793e-09
3839.16	1.081e-09
3841.17	1.0601e-09
3843.19	1.072e-09
3845.2	1.0902e-09
3847.22	1.0519e-09
3849.25	1.0643e-09
3851.27	1.0561e-09
3853.27	1.0749e-09
3855.27	1.045e-09
3857.3	1.0796e-09
3859.31	1.0596e-09
3861.31	1.0588e-09
3863.31	1.0373e-09
3865.31	1.0639e-09
3867.31	1.0628e-09
3869.31	1.0499e-09
3871.31	1.0535e-09
3873.31	1.0486e-09
3875.33	1.0509e-09
3877.34	1.0473e-09
3879.34	1.0464e-09
3881.34	1.0456e-09
3883.38	1.0426e-09
3885.38	1.0448e-09
3887.39	1.032e-09
3889.39	1.0325e-09
3891.41	1.0222e-09
3893.42	1.0331e-09
3895.42	1.0334e-09
3897.45	1.0319e-09
3899.45	1.022e-09
3901.45	1.0335e-09
3903.47	1.027e-09
3905.5	1.0228e-09
3907.5	1.0172e-09
3909.5	1.0339e-09
3911.5	1.0279e-09
3913.53	1.0336e-09
3915.55	1.0174e-09
3917.58	1.0068e-09
3919.59	1.0153e-09
3921.61	1.0064e-09
3923.64	1.0066e-09
3925.67	1.0014e-09
3927.69	1.0199e-09
3929.7	1.0177e-09
3931.72	1.0058e-09
3933.72	1.002e-09
3935.72	1.0086e-09
3937.72	1.0093e-09
3939.74	1.0042e-09
3941.75	1.0136e-09
3943.78	1.0073e-09
3945.78	1.0029e-09
3947.8	9.8876e-10
3949.81	1.0067e-09
3951.81	1.004e-09
3953.83	9.8026e-10
3955.83	1.0029e-09
3957.83	9.7998e-10
3959.8	9.8283e-10
3961.81	9.8638e-10
3963.83	9.9434e-10
3965.83	9.8919e-10
3967.83	9.9407e-10
3969.83	9.8001e-10
3971.83	9.7705e-10
3973.86	9.785e-10
3975.86	9.7095e-10
3977.88	9.754e-10
3979.89	9.8085e-10
3981.92	9.7967e-10
3983.94	9.7457e-10
3985.94	9.8023e-10
3987.94	9.763e-10
3989.95	9.7893e-10
3991.97	9.6829e-10
3993.99	9.5797e-10
3996	9.5812e-10
3998.03	9.7515e-10
4000.05	9.7161e-10
4002.05	9.7422e-10
4004.05	9.6604e-10
4006.08	9.7904e-10
4008.09	9.4596e-10
4010.11	9.6268e-10
4012.12	9.5631e-10
4014.14	9.5293e-10
4016.17	9.6349e-10
4018.19	9.39e-10
4020.22	9.639e-10
4022.24	9.5989e-10
4024.25	9.499e-10
4026.25	9.4794e-10
4028.27	9.4846e-10
4030.25	9.4197e-10
4032.27	9.4661e-10
4034.27	9.411e-10
4036.27	9.4212e-10
4038.27	9.3758e-10
4040.3	9.4962e-10
4042.3	9.3406e-10
4044.3	9.3084e-10
4046.3	9.4516e-10
4048.33	9.2935e-10
4050.33	9.2159e-10
4052.34	9.3487e-10
4054.34	9.2712e-10
4056.34	9.4003e-10
4058.34	9.4193e-10
4060.34	9.2707e-10
4062.34	9.2701e-10
4064.34	9.3442e-10
4066.38	9.2282e-10
4068.38	9.4611e-10
4070.41	9.4997e-10
4072.41	9.2496e-10
4074.44	9.3947e-10
4076.45	9.1652e-10
4078.47	9.0304e-10
4080.49	9.2786e-10
4082.49	9.1917e-10
4084.5	9.1454e-10
4086.52	9.0954e-10
4088.53	9.1398e-10
4090.53	9.0098e-10
4092.56	9.1508e-10
4094.56	9.0325e-10
4096.56	9.0736e-10
4098.58	8.8973e-10
4100.59	9.1017e-10
4102.61	8.9172e-10
4104.61	9.0807e-10
4106.64	9.0437e-10
4108.64	8.8817e-10
4110.64	8.9158e-10
4112.64	9.0113e-10
4114.64	9.04e-10
4116.64	8.9269e-10
4118.64	8.8641e-10
4120.64	8.8738e-10
4122.64	9.0052e-10
4124.64	8.9924e-10
4126.66	9.1123e-10
4128.67	8.9159e-10
4130.67	8.9142e-10
4132.72	8.8844e-10
4134.72	8.9268e-10
4136.75	8.967e-10
4138.75	8.8326e-10
4140.75	8.8149e-10
4142.75	8.7837e-10
4144.75	8.967e-10
4146.78	8.6812e-10
4148.78	8.684e-10
4150.8	8.6372e-10
4152.83	8.8451e-10
4154.83	8.7385e-10
4156.83	8.7633e-10
4158.83	8.7323e-10
4160.86	8.622e-10
4162.89	8.6495e-10
4164.91	8.5995e-10
4166.94	8.6446e-10
4168.94	8.654e-10
4170.94	8.6279e-10
4172.94	8.6258e-10
4174.94	8.6565e-10
4176.94	8.62e-10
4178.95	8.7224e-10
4180.97	8.6609e-10
4182.98	8.6178e-10
4185	8.6148e-10
4187	8.5488e-10
4189.03	8.5062e-10
4191.05	8.5597e-10
4193.05	8.6565e-10
4195.06	8.4717e-10
4197.08	8.4615e-10
4199.09	8.4705e-10
4201.09	8.4395e-10
4203.12	8.5535e-10
4205.12	8.5029e-10
4207.12	8.5531e-10
4209.12	8.5289e-10
4211.12	8.425e-10
4213.12	8.4383e-10
4215.12	8.3349e-10
4217.12	8.3852e-10
4219.14	8.5149e-10
4221.12	8.3841e-10
4223.16	8.3918e-10
4225.16	8.3398e-10
4227.16	8.255e-10
4229.17	8.3041e-10
4231.19	8.3936e-10
4233.2	8.2972e-10
4235.2	8.4116e-10
4237.2	8.3093e-10
4239.23	8.2972e-10
4241.23	8.2232e-10
4243.23	8.3468e-10
4245.23	8.219e-10
4247.27	8.2256e-10
4249.27	8.2234e-10
4251.28	8.3786e-10
4253.28	8.2407e-10
4255.31	8.3402e-10
4257.31	8.2684e-10
4259.31	8.4131e-10
4261.31	8.0721e-10
4263.31	8.1977e-10
4265.31	8.3633e-10
4267.33	8.2169e-10
4269.34	8.1106e-10
4271.36	8.2705e-10
4273.34	8.189e-10
4275.38	8.2136e-10
4277.39	8.0816e-10
4279.39	8.1921e-10
4281.42	8.0444e-10
4283.42	8.1616e-10
4285.42	8.1484e-10
4287.45	8.2315e-10
4289.45	8.0565e-10
4291.47	7.9825e-10
4293.5	8.0773e-10
4295.5	8.0174e-10
4297.48	8.0246e-10
4299.5	7.9517e-10
4301.5	8.1078e-10
4303.52	8.0033e-10
4305.53	7.9941e-10
4307.53	7.976e-10
4309.53	8.0961e-10
4311.53	7.9241e-10
4313.56	7.9913e-10
4315.56	7.9002e-10
4317.59	7.9166e-10
4319.61	7.8706e-10
4321.61	7.9206e-10
4323.61	7.938e-10
4325.62	7.8805e-10
4327.64	7.7362e-10
4329.64	8.0571e-10
4331.64	7.7726e-10
4333.66	7.9656e-10
4335.67	7.8984e-10
4337.66	7.7755e-10
4339.67	7.8881e-10
4341.7	7.9964e-10
4343.72	7.7798e-10
4345.75	7.9446e-10
4347.77	7.6787e-10
4349.8	7.7088e-10
4351.78	7.9253e-10
4353.8	7.7373e-10
4355.8	7.7255e-10
4357.81	7.7694e-10
4359.83	7.7303e-10
4361.83	7.6174e-10
4363.83	7.6397e-10
4365.86	7.7292e-10
4367.88	7.7214e-10
4369.88	7.7688e-10
4371.91	7.6128e-10
4373.91	7.5929e-10
4375.91	7.7132e-10
4377.91	7.7456e-10
4379.94	7.6858e-10
4381.94	7.6709e-10
4383.94	7.7708e-10
4385.95	7.7123e-10
4387.98	7.5602e-10
4389.98	7.5403e-10
4391.98	7.6447e-10
4393.98	7.6477e-10
4396.02	7.74e-10
4398.05	7.6835e-10
4400.06	7.5507e-10
4402.09	7.6205e-10
4404.09	7.4598e-10
4406.09	7.5569e-10
4408.08	7.6082e-10
4410.11	7.4675e-10
4412.14	7.3072e-10
4414.16	7.4969e-10
4416.16	7.6299e-10
4418.19	7.4137e-10
4420.19	7.4591e-10
4422.2	7.4996e-10
4424.2	7.5694e-10
4426.2	7.4731e-10
4428.22	7.6025e-10
4430.23	7.477e-10
4432.23	7.4378e-10
4434.23	7.4286e-10
4436.27	7.5605e-10
4438.27	7.4733e-10
4440.27	7.3819e-10
