# Nov 04, 2022  10:50:44 AM
# Residual Gas Analyzer Software 
# RGA Software Version, 3.218.004
# 
# Pressure vs Time Scan Setup:
# 
# Active channels in Scan, 6 
# Units, Torr
# Sample Period, 1.00, sec
# Focus Voltage, 90, Volts 
# Ion Energy, HIGH 
# Electron Energy, 70, eV 
# CEM Voltage, 1205, Volts
# CEM Gain, 1.01E+003 
# Sensitivity Factor, 8.64E-005 
# Filament Current, 1.00, mAmps
# Start time, Nov 04, 2022  10:50:44 AM 
# Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status
# 
# 1         28.00          Nitrogen              1.00         3            ON
# 2         32.00          Oxygen                1.00         3            ON
# 3         15.00          Methane               1.00         3            ON
# 4         40.00          Argon                 1.00         3            ON
# 5         44.00          Carbon dioxide        1.00         3            ON
# 6         18.00          Water                 1.00         3            ON
# 
# 
# Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   
0.000,   1.9828E-008,   1.1356E-007,   2.2619E-008,   2.1223E-007,   2.7104E-009,   1.9142E-008,  
2.016,   2.0639E-008,   1.0993E-007,   2.0892E-008,   1.9806E-007,   2.0797E-009,   1.5565E-008,  
4.016,   2.0338E-008,   1.0911E-007,   2.0537E-008,   1.9375E-007,   1.7869E-009,   1.3489E-008,  
6.032,   2.0062E-008,   1.0806E-007,   2.0329E-008,   1.9265E-007,   1.6180E-009,   1.2239E-008,  
8.047,   1.9994E-008,   1.0797E-007,   2.0087E-008,   1.9308E-007,   1.4950E-009,   1.1353E-008,  
10.047,   1.9719E-008,   1.0788E-007,   2.0161E-008,   1.9163E-007,   1.3910E-009,   1.0646E-008,  
12.047,   1.9658E-008,   1.0747E-007,   1.9990E-008,   1.9186E-007,   1.3286E-009,   1.0087E-008,  
14.047,   1.9441E-008,   1.0659E-007,   1.9989E-008,   1.9135E-007,   1.2647E-009,   9.6571E-009,  
16.063,   1.9308E-008,   1.0665E-007,   1.9839E-008,   1.9078E-007,   1.2001E-009,   9.1760E-009,  
18.063,   1.9358E-008,   1.0631E-007,   1.9864E-008,   1.9008E-007,   1.1753E-009,   8.9103E-009,  
20.063,   1.9117E-008,   1.0580E-007,   1.9756E-008,   1.8948E-007,   1.1278E-009,   8.6013E-009,  
22.032,   1.9099E-008,   1.0547E-007,   1.9594E-008,   1.8947E-007,   1.0716E-009,   8.2216E-009,  
24.063,   1.8946E-008,   1.0446E-007,   1.9518E-008,   1.8753E-007,   1.0346E-009,   8.0377E-009,  
26.079,   1.8898E-008,   1.0424E-007,   1.9498E-008,   1.8851E-007,   1.0381E-009,   7.8806E-009,  
28.079,   1.8832E-008,   1.0423E-007,   1.9343E-008,   1.8721E-007,   1.0141E-009,   7.6651E-009,  
30.094,   1.8700E-008,   1.0380E-007,   1.9283E-008,   1.8600E-007,   9.7665E-010,   7.5017E-009,  
32.094,   1.8670E-008,   1.0344E-007,   1.9193E-008,   1.8545E-007,   9.7787E-010,   7.3776E-009,  
34.125,   1.8491E-008,   1.0312E-007,   1.9114E-008,   1.8491E-007,   9.6237E-010,   7.2196E-009,  
36.125,   1.8423E-008,   1.0329E-007,   1.9098E-008,   1.8463E-007,   9.2913E-010,   7.1151E-009,  
38.141,   1.8368E-008,   1.0219E-007,   1.9085E-008,   1.8487E-007,   9.2062E-010,   7.0877E-009,  
40.157,   1.8288E-008,   1.0185E-007,   1.8939E-008,   1.8399E-007,   9.1712E-010,   6.8847E-009,  
42.141,   1.8310E-008,   1.0211E-007,   1.8906E-008,   1.8422E-007,   9.0080E-010,   6.7979E-009,  
44.172,   1.8060E-008,   1.0190E-007,   1.8836E-008,   1.8287E-007,   8.8994E-010,   6.7372E-009,  
46.172,   1.8001E-008,   1.0148E-007,   1.8833E-008,   1.8153E-007,   8.6219E-010,   6.6430E-009,  
48.204,   1.7964E-008,   1.0047E-007,   1.8733E-008,   1.8168E-007,   8.6435E-010,   6.5912E-009,  
50.219,   1.7791E-008,   1.0070E-007,   1.8728E-008,   1.8133E-007,   8.4624E-010,   6.4591E-009,  
52.235,   1.7858E-008,   1.0017E-007,   1.8652E-008,   1.8115E-007,   8.3914E-010,   6.4429E-009,  
54.250,   1.7776E-008,   1.0018E-007,   1.8453E-008,   1.8036E-007,   8.3321E-010,   6.3308E-009,  
56.250,   1.7823E-008,   9.9869E-008,   1.8445E-008,   1.7912E-007,   8.3174E-010,   6.2790E-009,  
58.250,   1.7698E-008,   9.9659E-008,   1.8403E-008,   1.7915E-007,   8.2614E-010,   6.2622E-009,  
60.250,   1.7641E-008,   9.9244E-008,   1.8416E-008,   1.7858E-007,   7.9674E-010,   6.2256E-009,  
62.250,   1.7486E-008,   9.9206E-008,   1.8221E-008,   1.7842E-007,   8.1206E-010,   6.2021E-009,  
64.250,   1.7534E-008,   9.8948E-008,   1.8258E-008,   1.7744E-007,   8.0965E-010,   6.1057E-009,  
66.250,   1.7548E-008,   9.8463E-008,   1.8330E-008,   1.7735E-007,   7.8564E-010,   6.0518E-009,  
68.250,   1.7405E-008,   9.8015E-008,   1.8220E-008,   1.7641E-007,   8.0180E-010,   6.0468E-009,  
70.282,   1.7284E-008,   9.7519E-008,   1.8111E-008,   1.7645E-007,   7.8583E-010,   6.0342E-009,  
72.282,   1.7411E-008,   9.8151E-008,   1.7987E-008,   1.7569E-007,   7.7768E-010,   5.9532E-009,  
74.282,   1.7153E-008,   9.7640E-008,   1.7857E-008,   1.7570E-007,   7.6803E-010,   5.8726E-009,  
76.282,   1.7092E-008,   9.7231E-008,   1.7927E-008,   1.7580E-007,   7.7026E-010,   5.8740E-009,  
78.297,   1.7031E-008,   9.6411E-008,   1.7883E-008,   1.7507E-007,   7.6312E-010,   5.7862E-009,  
80.313,   1.7061E-008,   9.6251E-008,   1.7856E-008,   1.7515E-007,   7.5940E-010,   5.8754E-009,  
82.313,   1.6912E-008,   9.6229E-008,   1.7761E-008,   1.7453E-007,   7.5873E-010,   5.7596E-009,  
84.282,   1.6889E-008,   9.6176E-008,   1.7736E-008,   1.7332E-007,   7.6409E-010,   5.7920E-009,  
86.313,   1.6869E-008,   9.6048E-008,   1.7660E-008,   1.7382E-007,   7.5470E-010,   5.7621E-009,  
88.329,   1.6816E-008,   9.5917E-008,   1.7554E-008,   1.7267E-007,   7.5105E-010,   5.7064E-009,  
90.329,   1.6749E-008,   9.5605E-008,   1.7510E-008,   1.7251E-007,   7.3707E-010,   5.6964E-009,  
92.329,   1.6774E-008,   9.5230E-008,   1.7521E-008,   1.7218E-007,   7.3452E-010,   5.7055E-009,  
94.329,   1.6691E-008,   9.4660E-008,   1.7576E-008,   1.7177E-007,   7.4451E-010,   5.6747E-009,  
96.329,   1.6588E-008,   9.4824E-008,   1.7506E-008,   1.7196E-007,   7.3254E-010,   5.6510E-009,  
98.329,   1.6475E-008,   9.4355E-008,   1.7526E-008,   1.7046E-007,   7.3762E-010,   5.6322E-009,  
100.329,   1.6426E-008,   9.4396E-008,   1.7389E-008,   1.7058E-007,   7.2760E-010,   5.6093E-009,  
102.329,   1.6640E-008,   9.4460E-008,   1.7425E-008,   1.7016E-007,   7.3384E-010,   5.4700E-009,  
104.360,   1.6570E-008,   9.4472E-008,   1.7344E-008,   1.6903E-007,   7.1449E-010,   5.5668E-009,  
106.360,   1.6453E-008,   9.3945E-008,   1.7291E-008,   1.6898E-007,   7.1805E-010,   5.5183E-009,  
108.360,   1.6367E-008,   9.4058E-008,   1.7217E-008,   1.6904E-007,   7.1112E-010,   5.4827E-009,  
110.375,   1.6224E-008,   9.3544E-008,   1.7329E-008,   1.6984E-007,   7.1254E-010,   5.4946E-009,  
112.407,   1.6298E-008,   9.3233E-008,   1.7165E-008,   1.6891E-007,   7.1848E-010,   5.4974E-009,  
114.438,   1.6212E-008,   9.2921E-008,   1.7150E-008,   1.6852E-007,   7.1982E-010,   5.4458E-009,  
116.438,   1.6296E-008,   9.2946E-008,   1.7010E-008,   1.6801E-007,   7.2804E-010,   5.4665E-009,  
118.438,   1.6241E-008,   9.2316E-008,   1.7093E-008,   1.6849E-007,   7.0063E-010,   5.4174E-009,  
120.438,   1.6122E-008,   9.3139E-008,   1.7099E-008,   1.6874E-007,   7.0702E-010,   5.4066E-009,  
122.454,   1.6067E-008,   9.2206E-008,   1.6934E-008,   1.6749E-007,   7.0793E-010,   5.3337E-009,  
124.454,   1.6091E-008,   9.2459E-008,   1.6939E-008,   1.6744E-007,   7.0901E-010,   5.3575E-009,  
126.469,   1.6112E-008,   9.2550E-008,   1.6953E-008,   1.6812E-007,   7.0561E-010,   5.3232E-009,  
128.485,   1.6011E-008,   9.2120E-008,   1.7056E-008,   1.6643E-007,   7.0483E-010,   5.2786E-009,  
130.500,   1.6081E-008,   9.2140E-008,   1.6854E-008,   1.6663E-007,   6.9859E-010,   5.3290E-009,  
132.500,   1.5879E-008,   9.2035E-008,   1.6839E-008,   1.6595E-007,   6.9269E-010,   5.2999E-009,  
134.516,   1.5963E-008,   9.1994E-008,   1.6747E-008,   1.6515E-007,   6.9417E-010,   5.2210E-009,  
136.516,   1.6011E-008,   9.1258E-008,   1.6747E-008,   1.6628E-007,   6.9904E-010,   5.2386E-009,  
138.516,   1.5905E-008,   9.1520E-008,   1.6756E-008,   1.6624E-007,   6.9885E-010,   5.2731E-009,  
140.516,   1.5911E-008,   9.1321E-008,   1.6769E-008,   1.6579E-007,   7.0649E-010,   5.2565E-009,  
142.547,   1.5864E-008,   9.1257E-008,   1.6737E-008,   1.6587E-007,   6.9642E-010,   5.2199E-009,  
144.547,   1.5837E-008,   9.1385E-008,   1.6719E-008,   1.6586E-007,   6.9710E-010,   5.2549E-009,  
146.532,   1.5858E-008,   9.0815E-008,   1.6740E-008,   1.6504E-007,   6.9075E-010,   5.2222E-009,  
148.547,   1.5761E-008,   9.1345E-008,   1.6600E-008,   1.6518E-007,   6.8367E-010,   5.1383E-009,  
150.563,   1.5712E-008,   9.0827E-008,   1.6582E-008,   1.6515E-007,   7.0383E-010,   5.1723E-009,  
152.594,   1.5774E-008,   9.1039E-008,   1.6679E-008,   1.6478E-007,   6.9230E-010,   5.2437E-009,  
154.610,   1.5768E-008,   9.0736E-008,   1.6558E-008,   1.6479E-007,   6.8695E-010,   5.1590E-009,  
156.641,   1.5732E-008,   9.0845E-008,   1.6597E-008,   1.6404E-007,   6.8222E-010,   5.1478E-009,  
158.641,   1.5780E-008,   9.0365E-008,   1.6592E-008,   1.6386E-007,   6.8324E-010,   5.0596E-009,  
160.657,   1.5629E-008,   9.0990E-008,   1.6525E-008,   1.6472E-007,   6.8671E-010,   5.0937E-009,  
162.657,   1.5713E-008,   8.9974E-008,   1.6454E-008,   1.6421E-007,   6.9384E-010,   5.0882E-009,  
164.657,   1.5514E-008,   9.0470E-008,   1.6510E-008,   1.6394E-007,   6.8794E-010,   5.0925E-009,  
166.657,   1.5524E-008,   9.0059E-008,   1.6448E-008,   1.6350E-007,   6.7940E-010,   5.0307E-009,  
168.657,   1.5567E-008,   8.9988E-008,   1.6306E-008,   1.6345E-007,   6.8004E-010,   5.0484E-009,  
170.657,   1.5588E-008,   8.9648E-008,   1.6423E-008,   1.6353E-007,   6.8351E-010,   4.9975E-009,  
172.688,   1.5570E-008,   9.0131E-008,   1.6335E-008,   1.6271E-007,   6.8426E-010,   5.0379E-009,  
174.688,   1.5478E-008,   8.9707E-008,   1.6300E-008,   1.6253E-007,   6.8259E-010,   4.9907E-009,  
176.704,   1.5441E-008,   8.9262E-008,   1.6360E-008,   1.6290E-007,   6.6651E-010,   5.0357E-009,  
178.704,   1.5406E-008,   8.9389E-008,   1.6313E-008,   1.6326E-007,   6.7523E-010,   4.9970E-009,  
180.704,   1.5418E-008,   8.9417E-008,   1.6252E-008,   1.6168E-007,   6.8101E-010,   4.9242E-009,  
182.704,   1.5383E-008,   8.9623E-008,   1.6311E-008,   1.6149E-007,   6.7607E-010,   4.9459E-009,  
184.704,   1.5395E-008,   8.9206E-008,   1.6238E-008,   1.6216E-007,   6.7324E-010,   4.9613E-009,  
186.704,   1.5270E-008,   8.9303E-008,   1.6170E-008,   1.6234E-007,   6.7777E-010,   4.9315E-009,  
188.688,   1.5276E-008,   8.8811E-008,   1.6303E-008,   1.6193E-007,   6.9265E-010,   4.9153E-009,  
190.704,   1.5282E-008,   8.9433E-008,   1.6248E-008,   1.6154E-007,   6.8192E-010,   4.9095E-009,  
192.704,   1.5358E-008,   8.9364E-008,   1.6230E-008,   1.6214E-007,   6.7757E-010,   4.9431E-009,  
194.704,   1.5251E-008,   8.8832E-008,   1.6191E-008,   1.6160E-007,   6.8265E-010,   4.9261E-009,  
196.688,   1.5250E-008,   8.8900E-008,   1.6159E-008,   1.6091E-007,   6.6642E-010,   4.8972E-009,  
198.688,   1.5265E-008,   8.8508E-008,   1.6150E-008,   1.6116E-007,   6.6435E-010,   4.9016E-009,  
200.704,   1.5172E-008,   8.8593E-008,   1.6126E-008,   1.6105E-007,   6.8950E-010,   4.8081E-009,  
202.735,   1.5290E-008,   8.8733E-008,   1.6039E-008,   1.6149E-007,   6.6853E-010,   4.8613E-009,  
204.750,   1.5182E-008,   8.8617E-008,   1.5951E-008,   1.6090E-007,   6.6539E-010,   4.8058E-009,  
206.766,   1.5280E-008,   8.8455E-008,   1.6032E-008,   1.6116E-007,   6.6777E-010,   4.8999E-009,  
208.782,   1.5264E-008,   8.8413E-008,   1.6061E-008,   1.6064E-007,   6.6633E-010,   4.8437E-009,  
210.782,   1.5121E-008,   8.8576E-008,   1.5986E-008,   1.6147E-007,   6.7085E-010,   4.8512E-009,  
212.782,   1.5078E-008,   8.8258E-008,   1.6071E-008,   1.6023E-007,   6.5905E-010,   4.8329E-009,  
214.782,   1.5048E-008,   8.8256E-008,   1.5951E-008,   1.6046E-007,   6.7514E-010,   4.7946E-009,  
